n_sim,l,s,cr_mean,glv_mean,div
1.0,0.16000000000000003,35.0,9.587265027062035,31.77111082971445,0.0
1.0,0.16000000000000003,40.0,0.0,0.0,1.0
1.0,0.16000000000000003,45.0,0.0,0.0,1.0
1.0,0.16000000000000003,50.0,0.0,0.0,1.0
1.0,0.16000000000000003,55.0,0.0,0.0,1.0
1.0,0.21000000000000002,10.0,41.739250329326765,10.249974089934915,0.0
1.0,0.21000000000000002,15.0,0.0,0.0,1.0
1.0,0.21000000000000002,20.0,15.90205635596159,21.06002779964165,0.0
1.0,0.21000000000000002,25.0,11.980615437814247,4.555361833357707,0.0
1.0,0.21000000000000002,30.0,10.072601204959788,95.5635333705287,0.0
1.0,0.21000000000000002,35.0,8.147636131371968,11.616811852404888,0.0
1.0,0.21000000000000002,40.0,0.0,0.0,1.0
1.0,0.21000000000000002,45.0,0.0,0.0,1.0
1.0,0.21000000000000002,50.0,5.992345828433311,118.08341148124973,0.0
1.0,0.21000000000000002,55.0,0.0,0.0,1.0
1.0,0.26,10.0,28.787137253604193,27.880858879722588,0.0
1.0,0.26,15.0,0.0,0.0,1.0
1.0,0.26,20.0,0.0,0.0,1.0
1.0,0.26,25.0,0.0,0.0,1.0
1.0,0.26,30.0,9.752312761663974,15.34947340837513,0.0
1.0,0.26,35.0,0.0,0.0,1.0
1.0,0.26,40.0,0.0,0.0,1.0
1.0,0.26,45.0,0.0,0.0,1.0
1.0,0.26,50.0,0.0,0.0,1.0
1.0,0.26,55.0,0.0,0.0,1.0
1.0,0.31000000000000005,10.0,32.25455757055194,13.110535937120684,0.0
1.0,0.31000000000000005,15.0,17.732771915672245,2.5769828814217033,0.0
1.0,0.31000000000000005,20.0,0.0,0.0,1.0
1.0,0.31000000000000005,25.0,0.0,0.0,1.0
1.0,0.31000000000000005,30.0,0.0,0.0,1.0
1.0,0.31000000000000005,35.0,0.0,0.0,1.0
1.0,0.31000000000000005,40.0,0.0,0.0,1.0
1.0,0.31000000000000005,45.0,0.0,0.0,1.0
1.0,0.31000000000000005,50.0,0.0,0.0,1.0
1.0,0.31000000000000005,55.0,0.0,0.0,1.0
1.0,0.36000000000000004,10.0,39.24638507614592,3.2946168290281306,0.0
1.0,0.36000000000000004,15.0,0.0,0.0,1.0
1.0,0.36000000000000004,20.0,0.0,0.0,1.0
1.0,0.36000000000000004,25.0,0.0,0.0,1.0
1.0,0.36000000000000004,30.0,0.0,0.0,1.0
1.0,0.36000000000000004,35.0,0.0,0.0,1.0
1.0,0.36000000000000004,40.0,0.0,0.0,1.0
1.0,0.36000000000000004,45.0,0.0,0.0,1.0
1.0,0.36000000000000004,50.0,0.0,0.0,1.0
1.0,0.36000000000000004,55.0,0.0,0.0,1.0
1.0,0.41000000000000003,10.0,29.8833894785182,6.074848575036167,0.0
1.0,0.41000000000000003,15.0,17.906498701867026,1.2382121797882846,0.0
1.0,0.41000000000000003,20.0,16.658343872516163,42.12236276981898,0.0
1.0,0.41000000000000003,25.0,0.0,0.0,1.0
1.0,0.41000000000000003,30.0,0.0,0.0,1.0
1.0,0.41000000000000003,35.0,0.0,0.0,1.0
1.0,0.41000000000000003,40.0,0.0,0.0,1.0
1.0,0.41000000000000003,45.0,0.0,0.0,1.0
1.0,0.41000000000000003,50.0,0.0,0.0,1.0
1.0,0.41000000000000003,55.0,0.0,0.0,1.0
1.0,0.46,10.0,45.8383379778317,8.296358202678608,0.0
1.0,0.46,15.0,0.0,0.0,1.0
1.0,0.46,20.0,14.462189897378781,2.4465904058826142,0.0
1.0,0.46,25.0,0.0,0.0,1.0
1.0,0.46,30.0,0.0,0.0,1.0
1.0,0.46,35.0,0.0,0.0,1.0
1.0,0.46,40.0,0.0,0.0,1.0
1.0,0.46,45.0,0.0,0.0,1.0
1.0,0.46,50.0,0.0,0.0,1.0
1.0,0.46,55.0,0.0,0.0,1.0
1.0,0.51,10.0,0.0,0.0,1.0
1.0,0.51,15.0,0.0,0.0,1.0
1.0,0.51,20.0,18.870864509348078,14.094732644572911,0.0
1.0,0.51,25.0,0.0,0.0,1.0
1.0,0.51,30.0,0.0,0.0,1.0
1.0,0.51,35.0,0.0,0.0,1.0
1.0,0.51,40.0,0.0,0.0,1.0
1.0,0.51,45.0,0.0,0.0,1.0
1.0,0.51,50.0,0.0,0.0,1.0
1.0,0.51,55.0,0.0,0.0,1.0
1.0,0.56,10.0,0.0,0.0,1.0
1.0,0.56,15.0,0.0,0.0,1.0
1.0,0.56,20.0,0.0,0.0,1.0
1.0,0.56,25.0,0.0,0.0,1.0
1.0,0.56,30.0,0.0,0.0,1.0
1.0,0.56,35.0,0.0,0.0,1.0
1.0,0.56,40.0,0.0,0.0,1.0
1.0,0.56,45.0,0.0,0.0,1.0
1.0,0.56,50.0,0.0,0.0,1.0
1.0,0.56,55.0,0.0,0.0,1.0
1.0,0.6100000000000001,10.0,0.0,0.0,1.0
1.0,0.6100000000000001,15.0,0.0,0.0,1.0
1.0,0.6100000000000001,20.0,15.27458859116565,11.571380267141997,0.0
1.0,0.6100000000000001,25.0,0.0,0.0,1.0
1.0,0.6100000000000001,30.0,0.0,0.0,1.0
1.0,0.6100000000000001,35.0,0.0,0.0,1.0
1.0,0.6100000000000001,40.0,0.0,0.0,1.0
1.0,0.6100000000000001,45.0,0.0,0.0,1.0
1.0,0.6100000000000001,50.0,0.0,0.0,1.0
1.0,0.6100000000000001,55.0,0.0,0.0,1.0
1.0,0.66,10.0,0.0,0.0,1.0
1.0,0.66,15.0,0.0,0.0,1.0
1.0,0.66,20.0,0.0,0.0,1.0
1.0,0.66,25.0,0.0,0.0,1.0
1.0,0.66,30.0,0.0,0.0,1.0
1.0,0.66,35.0,0.0,0.0,1.0
1.0,0.66,40.0,0.0,0.0,1.0
1.0,0.66,45.0,0.0,0.0,1.0
1.0,0.66,50.0,0.0,0.0,1.0
1.0,0.66,55.0,0.0,0.0,1.0
1.0,0.7100000000000001,10.0,26.66985376606504,0.8861712963390052,0.0
1.0,0.7100000000000001,15.0,0.0,0.0,1.0
1.0,0.7100000000000001,20.0,0.0,0.0,1.0
1.0,0.7100000000000001,25.0,0.0,0.0,1.0
1.0,0.7100000000000001,30.0,0.0,0.0,1.0
1.0,0.7100000000000001,35.0,0.0,0.0,1.0
1.0,0.7100000000000001,40.0,0.0,0.0,1.0
1.0,0.7100000000000001,45.0,0.0,0.0,1.0
1.0,0.7100000000000001,50.0,0.0,0.0,1.0
1.0,0.7100000000000001,55.0,0.0,0.0,1.0
1.0,0.76,10.0,0.0,0.0,1.0
1.0,0.76,15.0,0.0,0.0,1.0
1.0,0.76,20.0,0.0,0.0,1.0
1.0,0.76,25.0,0.0,0.0,1.0
1.0,0.76,30.0,0.0,0.0,1.0
1.0,0.76,35.0,0.0,0.0,1.0
1.0,0.76,40.0,0.0,0.0,1.0
1.0,0.76,45.0,0.0,0.0,1.0
1.0,0.76,50.0,0.0,0.0,1.0
1.0,0.76,55.0,0.0,0.0,1.0
1.0,0.81,10.0,0.0,0.0,1.0
1.0,0.81,15.0,0.0,0.0,1.0
1.0,0.81,20.0,0.0,0.0,1.0
1.0,0.81,25.0,0.0,0.0,1.0
1.0,0.81,30.0,0.0,0.0,1.0
1.0,0.81,35.0,0.0,0.0,1.0
1.0,0.81,40.0,0.0,0.0,1.0
1.0,0.81,45.0,0.0,0.0,1.0
1.0,0.81,50.0,0.0,0.0,1.0
1.0,0.81,55.0,0.0,0.0,1.0
1.0,0.8600000000000001,10.0,37.520010263242014,0.9297916812293068,0.0
1.0,0.8600000000000001,15.0,0.0,0.0,1.0
1.0,0.8600000000000001,20.0,0.0,0.0,1.0
1.0,0.8600000000000001,25.0,0.0,0.0,1.0
1.0,0.8600000000000001,30.0,0.0,0.0,1.0
1.0,0.8600000000000001,35.0,0.0,0.0,1.0
1.0,0.8600000000000001,40.0,0.0,0.0,1.0
1.0,0.8600000000000001,45.0,0.0,0.0,1.0
1.0,0.8600000000000001,50.0,0.0,0.0,1.0
1.0,0.8600000000000001,55.0,0.0,0.0,1.0
2.0,0.01,10.0,33.09049065357914,51.62628587325444,0.0
2.0,0.01,15.0,40.17796183633882,103.51258731921467,0.0
2.0,0.01,20.0,15.325457266194514,20.221592162655227,0.0
2.0,0.01,25.0,15.417732754974086,22.64711782708496,0.0
2.0,0.01,30.0,9.204572022803426,11.843364040772947,0.0
2.0,0.01,35.0,9.835759988810917,12.510417660603453,0.0
2.0,0.01,40.0,8.130919013840641,15.610477601564998,0.0
2.0,0.01,45.0,6.380090042660659,11.527279473302189,0.0
2.0,0.01,50.0,6.360342447333416,16.331314241940348,0.0
2.0,0.01,55.0,6.307348805221985,10.525261037267029,0.0
2.0,0.060000000000000005,10.0,44.895542614994625,18.089856716537263,0.0
2.0,0.060000000000000005,15.0,26.56489820796797,11.767746359241835,0.0
2.0,0.060000000000000005,20.0,0.0,0.0,1.0
2.0,0.060000000000000005,25.0,14.143062665147374,20.462145061392583,0.0
2.0,0.060000000000000005,30.0,11.899983358698337,22.451927520903965,0.0
2.0,0.060000000000000005,35.0,8.651678746283233,5.8966957733364165,0.0
2.0,0.060000000000000005,40.0,9.024770588914748,10.505266506006446,0.0
2.0,0.060000000000000005,45.0,6.955087130551144,30.395704083492543,0.0
2.0,0.060000000000000005,50.0,6.200430548656028,9.736962594004527,0.0
2.0,0.060000000000000005,55.0,6.7941373100601865,14.447173818663762,0.0
2.0,0.11,10.0,27.289027246320803,4.304162717236406,0.0
2.0,0.11,15.0,19.18883931780799,3.5978119168421077,0.0
2.0,0.11,20.0,13.4030757286349,6.530903863136352,0.0
2.0,0.11,25.0,14.962884446191474,7.725902338490568,0.0
2.0,0.11,30.0,10.013062439238421,3.457977622567285,0.0
2.0,0.11,35.0,0.0,0.0,1.0
2.0,0.11,40.0,0.0,0.0,1.0
2.0,0.11,45.0,7.078548290836606,6.634154542926475,0.0
2.0,0.11,50.0,8.780347578336816,24.190155610086432,0.0
2.0,0.11,55.0,0.0,0.0,1.0
2.0,0.16000000000000003,10.0,26.809913241131007,4.797633323937914,0.0
2.0,0.16000000000000003,15.0,28.985814335730037,11.069951112785889,0.0
2.0,0.16000000000000003,20.0,20.2420388187736,3.5294628987281342,0.0
2.0,0.16000000000000003,25.0,0.0,0.0,1.0
2.0,0.16000000000000003,30.0,11.420622501194513,52.750975864898244,0.0
2.0,0.16000000000000003,35.0,8.253978547931986,9.372077082315327,0.0
2.0,0.16000000000000003,40.0,0.0,0.0,1.0
2.0,0.16000000000000003,45.0,6.486979970950882,38.275437778469275,0.0
2.0,0.16000000000000003,50.0,0.0,0.0,1.0
2.0,0.16000000000000003,55.0,0.0,0.0,1.0
2.0,0.21000000000000002,10.0,0.0,0.0,1.0
2.0,0.21000000000000002,15.0,18.5894991931341,21.87034691584271,0.0
2.0,0.21000000000000002,20.0,0.0,0.0,1.0
2.0,0.21000000000000002,25.0,0.0,0.0,1.0
2.0,0.21000000000000002,30.0,12.92104713383215,13.701969799813886,0.0
2.0,0.21000000000000002,35.0,0.0,0.0,1.0
2.0,0.21000000000000002,40.0,0.0,0.0,1.0
2.0,0.21000000000000002,45.0,0.0,0.0,1.0
2.0,0.21000000000000002,50.0,0.0,0.0,1.0
2.0,0.21000000000000002,55.0,0.0,0.0,1.0
2.0,0.26,10.0,30.848911917295936,4.379526332935414,0.0
2.0,0.26,15.0,19.65462797461781,11.103970296843503,0.0
2.0,0.26,20.0,12.828416004729357,4.490345883937172,0.0
2.0,0.26,25.0,10.667943139470074,4.168343921509719,0.0
2.0,0.26,30.0,0.0,0.0,1.0
2.0,0.26,35.0,0.0,0.0,1.0
2.0,0.26,40.0,0.0,0.0,1.0
2.0,0.26,45.0,0.0,0.0,1.0
2.0,0.26,50.0,0.0,0.0,1.0
2.0,0.26,55.0,0.0,0.0,1.0
2.0,0.31000000000000005,10.0,37.43381162391136,3.043743006623308,0.0
2.0,0.31000000000000005,15.0,0.0,0.0,1.0
2.0,0.31000000000000005,20.0,0.0,0.0,1.0
2.0,0.31000000000000005,25.0,14.78769443426591,6.170776209019945,0.0
2.0,0.31000000000000005,30.0,9.090856117842103,5.369596662643804,0.0
2.0,0.31000000000000005,35.0,0.0,0.0,1.0
2.0,0.31000000000000005,40.0,7.296627932451568,102.02888470459949,0.0
2.0,0.31000000000000005,45.0,0.0,0.0,1.0
2.0,0.31000000000000005,50.0,0.0,0.0,1.0
2.0,0.31000000000000005,55.0,0.0,0.0,1.0
2.0,0.36000000000000004,10.0,32.422613346690724,2.2504917455113023,0.0
2.0,0.36000000000000004,15.0,0.0,0.0,1.0
2.0,0.36000000000000004,20.0,0.0,0.0,1.0
2.0,0.36000000000000004,25.0,0.0,0.0,1.0
2.0,0.36000000000000004,30.0,0.0,0.0,1.0
2.0,0.36000000000000004,35.0,0.0,0.0,1.0
2.0,0.36000000000000004,40.0,0.0,0.0,1.0
2.0,0.36000000000000004,45.0,0.0,0.0,1.0
2.0,0.36000000000000004,50.0,0.0,0.0,1.0
2.0,0.36000000000000004,55.0,0.0,0.0,1.0
2.0,0.41000000000000003,10.0,32.981165664843004,1.5496898373744203,0.0
2.0,0.41000000000000003,15.0,16.913347864256966,9.609042714466517,0.0
2.0,0.41000000000000003,20.0,0.0,0.0,1.0
2.0,0.41000000000000003,25.0,0.0,0.0,1.0
2.0,0.41000000000000003,30.0,0.0,0.0,1.0
2.0,0.41000000000000003,35.0,0.0,0.0,1.0
2.0,0.41000000000000003,40.0,0.0,0.0,1.0
2.0,0.41000000000000003,45.0,0.0,0.0,1.0
2.0,0.41000000000000003,50.0,0.0,0.0,1.0
2.0,0.41000000000000003,55.0,0.0,0.0,1.0
2.0,0.46,10.0,29.556811291059233,2.9334811684623356,0.0
2.0,0.46,15.0,0.0,0.0,1.0
2.0,0.46,20.0,0.0,0.0,1.0
2.0,0.46,25.0,0.0,0.0,1.0
2.0,0.46,30.0,0.0,0.0,1.0
2.0,0.46,35.0,0.0,0.0,1.0
2.0,0.46,40.0,0.0,0.0,1.0
2.0,0.46,45.0,0.0,0.0,1.0
2.0,0.46,50.0,0.0,0.0,1.0
2.0,0.46,55.0,0.0,0.0,1.0
2.0,0.51,10.0,0.0,0.0,1.0
2.0,0.51,15.0,0.0,0.0,1.0
2.0,0.51,20.0,15.56743163187139,6.9507583104081565,0.0
2.0,0.51,25.0,0.0,0.0,1.0
2.0,0.51,30.0,0.0,0.0,1.0
2.0,0.51,35.0,0.0,0.0,1.0
2.0,0.51,40.0,0.0,0.0,1.0
2.0,0.51,45.0,0.0,0.0,1.0
2.0,0.51,50.0,0.0,0.0,1.0
2.0,0.51,55.0,0.0,0.0,1.0
2.0,0.56,10.0,0.0,0.0,1.0
2.0,0.56,15.0,19.56152731238406,7.291169927908882,0.0
2.0,0.56,20.0,0.0,0.0,1.0
2.0,0.56,25.0,0.0,0.0,1.0
2.0,0.56,30.0,0.0,0.0,1.0
2.0,0.56,35.0,0.0,0.0,1.0
2.0,0.56,40.0,0.0,0.0,1.0
2.0,0.56,45.0,0.0,0.0,1.0
